label,nodes,edges,density,mean_degree,max_degree,degree_var,diameter,char_path,efficiency,avg_clustering,transitivity,n_triangles,mean_betweenness,max_betweenness,betweenness_centralization,lambda_1,lambda_2,spectral_gap,spectral_radius,assortativity,sigma,omega,modularity_Q,n_communities,rich_club_k1,rich_club_k2,rich_club_k5
brain_46,69,418,0.17817561807331628,12.115942028985508,27,20.943079185045157,5,2.3069053708439897,0.5145993179880612,0.41044984605804813,0.3933693425218849,704,0.01950605031110432,0.3102082720020053,0.008805291175005866,13.953765962988076,12.641628662388161,1.3121373005999146,13.953765962988076,-0.011098653957067349,1.89064919655943,0.2280881932612041,0.46140484421144207,3,0.17817561807331628,0.17817561807331628,0.2078265468006346
brain_47,69,370,0.1577152600170503,10.72463768115942,29,21.967653854232303,5,2.3554987212276215,0.5014919011082674,0.3548663889577411,0.35537190082644626,516,0.02023132419742719,0.3372529531330777,0.009602498857133573,12.96918052376555,11.173085123765954,1.7960953999995954,12.96918052376555,-0.001903951539507223,1.8939378521281778,0.32808159442187834,0.45207815924032135,3,0.16198419666374012,0.16198419666374012,0.19754529514903565
brain_48,69,417,0.17774936061381075,12.08695652173913,40,29.731568998109637,4,2.2114236999147483,0.5274225632281899,0.41015489087571466,0.394583112055231,743,0.018080950744996247,0.42113226335413506,0.012208314561026501,14.915554972797372,11.895813690533696,3.0197412822636753,14.915554972797372,-0.005320580974588717,1.9737216850868333,0.26501620887958666,0.4478949214728936,4,0.17774936061381075,0.17774936061381075,0.2261835184102864
brain_49,69,403,0.17178175618073316,11.681159420289855,40,30.507036336904015,4,2.213554987212276,0.525646490480251,0.4235045414544674,0.3852902744073175,688,0.0181127610031683,0.4688690107905358,0.013653284124369931,14.333656878480925,11.959314358649564,2.3743425198313606,14.333656878480925,-0.06689167449499192,2.134857581475302,0.25424995387371363,0.4500212426651233,3,0.17178175618073316,0.17603160667251974,0.217416715371128
brain_50,69,401,0.17092924126172207,11.623188405797102,34,24.176853602184416,4,2.293691389599318,0.5145993179880651,0.3755705463977102,0.3792697290930506,644,0.019308826710437578,0.4427396052277361,0.012825603036734317,13.818156331115642,12.185832852043028,1.632323479072614,13.818156331115642,-0.03199266898610804,1.8383242368773138,0.2956973000848201,0.4549598572148184,2,0.17559262510974538,0.17559262510974538,0.20734463276836157
brain_51,69,411,0.17519181585677748,11.91304347826087,32,23.586641461877754,5,2.312872975277067,0.513903097470872,0.3719482377186058,0.37875070768069447,669,0.01959511903398608,0.3966943976827961,0.01142223451569643,13.956135074607163,12.483272621298948,1.472862453308215,13.956135074607163,-0.015184485442509334,1.7412715440462856,0.2871334926533309,0.4551358327265409,2,0.17998244073748904,0.18974358974358974,0.21202185792349726
brain_52,69,426,0.1815856777493606,12.347826086956522,41,27.850031505986134,4,2.178601875532822,0.5336032963910216,0.3971223944730046,0.39292493528904227,759,0.0175910727691466,0.4613609038793361,0.013441667404121876,14.680753002416822,12.567222878858637,2.113530123558185,14.680753002416822,-0.020988936595645886,1.875130410559344,0.2921380515315518,0.4463207256055897,3,0.1815856777493606,0.1815856777493606,0.21639344262295082
brain_53,69,402,0.17135549872122763,11.652173913043478,37,22.37177063642092,4,2.263000852514919,0.5186842853083249,0.39173965560087515,0.3656509695290859,616,0.018850758992759988,0.46887543403805765,0.013631124924544297,13.976115124907414,11.35831573508122,2.617799389826194,13.976115124907414,-0.03117304804741691,1.9404828591203755,0.2825590720804795,0.45403269721046513,3,0.17135549872122763,0.17135549872122763,0.1860576923076923
brain_54,69,408,0.17391304347826086,11.826086956521738,32,19.361058601134218,4,2.2800511508951407,0.516801648195511,0.38463573271784557,0.3722713864306785,631,0.019105241058136425,0.4259320018527055,0.012322671859004805,13.532637319692252,12.218005839307356,1.3146314803848966,13.532637319692252,-0.04098531055129087,1.8453148733360611,0.28254921474704775,0.4600153787004997,2,0.17391304347826086,0.17391304347826086,0.2004230565838181
brain_55,69,397,0.16922421142369992,11.507246376811594,33,23.40936777987818,4,2.2757885763000854,0.5154163114521163,0.3616479069282273,0.3597107852982527,597,0.019041620541792325,0.35716555069815203,0.010241681817725452,13.688722830933266,11.628303115229237,2.060419715704029,13.688722830933266,0.01433874267715878,1.8151720458565022,0.3260543191362213,0.4478424455456224,3,0.17383669885864794,0.17383669885864794,0.20564971751412428
